,AP amp,AP amp adapt,AP amp CV,AP thresh,AP width,AHP,ISI adapt,ISI CV,R_i,Max number of APs,Tau,Rebound,Vm,Rheobase,Sag,UDR
20180918sample1,75.5690410733223,0.8991828052583951,-1.2754576343879536,-33.322207629680626,1.0000000000000009,-9.962908923625944,-0.17501181504538713,-1.643418039062935,238.67608263219398,19,17.502203622797712,8.046417360435441,-56.18119700998068,60.0,1.16147138480376,2.012710380112797
20180918sample2,86.73293888568878,0.7632024224092413,-1.4332823900890894,-37.266682833433144,0.9599999999999886,-6.2898583710193625,0.2742590521196384,-1.0776468107711707,356.12485734124976,19,25.19545889194057,18.41551533913023,-53.86655928194523,20.0,1.532719357002318,2.0259887725261656
20180918sample3,80.27533069252969,0.8236584207924286,-2.229662514691423,-39.59136456251144,1.1999999999999789,-12.59886845946312,0.2531645675690666,-1.4344019565015644,305.5374097948273,24,5.759087479840973,1.8635591040391544,-74.7271214351058,40.0,1.0202734163902156,2.2891493224311388
20180917sample4,60.21853722631931,0.8124933148770352,-1.333934180301814,-35.97598522901535,0.7600000000000384,-18.160298466682434,-0.9221444071256171,-2.632932441467529,177.458514322837,49,6.173796437513746,1.1505021251553271,-68.53629613816739,120.0,1.0341091124334525,1.4652788762148663
20180917sample1,83.0070748925209,0.8525325736770315,-1.5683701884401793,-42.020171880722046,1.5199999999999658,-14.805026352405546,0.17729986169422324,-0.8517586664834094,397.5543460162977,13,33.03406915082654,4.554883813113378,-51.042558106035,2.2222222222222143,1.2446470671941865,2.4357800518078365
20180917sample2,79.81842756271362,0.9106836363239814,-1.646005077501207,-45.063335448503494,0.6000000000000033,-16.95491001009941,0.1838494409720083,-2.609045573718705,159.63872239241994,61,10.644422667876157,3.945212331823627,-67.38193519562483,140.0,1.1557444504083787,1.1656267782021026
20180917sample5,86.27951890230179,0.9254537785361836,-2.4538891906299485,-48.06795716285706,0.920000000000004,-14.108415693044662,0.1417462887434134,-1.7286531501020819,245.49336529026425,37,13.70485831861675,6.188029029722152,-67.92120839059353,29.333333333333343,1.13893909090567,1.8959104827021809
20180917sample3,91.78993478417395,0.9049354425366652,-2.0644947421950177,-40.47035798430443,1.7199999999999993,-3.9419159293174735,0.28857956594109013,-1.4159929436832268,100.37535782282549,13,9.297833231175693,0.0,-80.45394618511197,201.3333333333333,1.012950944573708,4.054877291794226
20180911sample1,79.05552536249161,0.9003698853157415,-1.4638897490341285,-24.242166429758072,1.5999999999999903,-8.679218590259554,0.0941389909138615,-0.9155144952312096,404.4603828315934,15,31.228184124831532,2.6520701227084587,-39.87186015546322,7.272727272727284,1.1288627720629445,3.505539684099102
20180911sample6,93.37875247001648,0.940637726365816,-1.66075026996863,-44.05807703733444,1.0000000000000009,-12.1009461581707,0.23970326735322853,-1.36566000936165,274.8000456492106,30,25.96805650122857,9.935909478805437,-53.93640084192157,20.0,1.4785381118443994,2.12291019456296
20180911sample2,88.51072937250137,0.931255352160432,-1.8987942827976576,-39.4371747970581,1.0400000000000131,-19.198477268218998,0.1187420843536568,-1.8494204995196848,270.2290560156108,31,23.685733775572988,6.044262054425843,-65.49049974828958,48.57142857142857,1.1317907201997437,1.8673281771608088
20180911sample3,73.92795383930206,0.9277286914241438,-1.7404857692036342,-38.19230198860169,1.0000000000000009,-11.910218745470047,0.10873320013646519,-1.1951089188408668,282.71798292174924,26,26.47126078965227,10.714839444007195,-57.87099601253867,40.0,1.2836452823310087,1.9036639113801759
20180905sample2,81.58191293478012,0.9484108583772198,-2.1163886462172328,-41.110731661319726,0.9600000000000164,-16.06617122888565,0.15701695893654835,-1.294278662683742,270.73024690399563,24,21.95646743416499,7.523123118083426,-60.27854622825979,40.0,1.3439722984657858,1.9259750945617384
20180905sample1,74.77413862943651,0.8821366688616062,-1.4544264326394882,-41.222579777240746,1.0000000000000009,-10.327275842428207,0.2816122510847059,-0.9791463624228528,192.97883938997987,15,21.190905709790112,7.620136624509477,-66.51792002767326,49.23076923076921,1.2355506446466928,1.9164336112518852
20180910sample2,86.23669669032097,0.8936216904857833,-1.3530591019546336,-49.20279234647751,1.12000000000001,-7.787980139255524,0.12231007397159921,-1.68950034436614,306.99529418100917,22,29.759075015015444,1.9513038224412755,-70.43100355416536,40.0,1.044185820233425,2.356675921081476
20180910sample3,75.78277215361595,0.9394434887320424,-2.123722402294404,-42.83631592988968,1.1599999999999944,-13.55823501944542,0.2924500990898057,-1.253258961159418,179.11692923555768,21,15.008126114326684,10.989227787339141,-60.89114914014935,60.0,1.3809220646571585,2.032196540361424
20180925sample9,68.841565400362,0.9599174823876686,-1.8871088592330307,-35.629920661449425,0.5600000000000049,-21.92392572760582,-0.020354210991773796,-2.8000954626804195,176.52085668593654,76,9.548152072621145,1.6877877527489602,-64.55474294126034,120.0,1.068650872386409,1.1568762756395805
20180926sample3,68.84742155671121,0.9248762216428136,-1.6415721567708084,-34.170035272836685,0.6400000000000017,-20.816437900066376,0.09253171924431236,-2.4176220913250983,210.02470520635444,61,15.909731931377218,3.3105192445713456,-64.00377252697946,120.0,1.1393203179882392,1.3224899278643514
20180926sample9,86.84278465807438,0.8690627750810038,-2.5331582674327113,-29.43343855440617,1.36,-8.921260014176369,1.0381018938207869,-0.8775405262869405,50.606835490713564,7,11.086928163605132,0.07408173404226659,-74.97977983355523,440.0,1.0210847795971023,3.5857056663224083
20180926sample7,55.15125393867493,0.9164815730257329,-1.3751752759218885,-33.698845654726036,0.5600000000000049,-23.96708354353905,0.17589066646366364,-1.684383879510002,130.05978804968652,98,5.836070876619409,0.25090877888965224,-72.36512947082521,200.00000000000003,1.0388125180307255,1.0672069378204592
